noisy_log,clean_log,model,precision_noisy,recall_noisy,precision_clean,recall_clean,simplicity
C:\projects\python\Anda\resources\logs\RTFMS_40000_INSERTION_0.1_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_INSERTION_0.1_1_alpha.pnml,0.4440324495952893,0.5208775949967088,0.12395243776461862,0.5209567684677485,41
C:\projects\python\Anda\resources\logs\RTFMS_40000_INSERTION_0.1_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_INSERTION_0.1_1_heuristics.pnml,0.9996770205845548,0.9455268949092479,0.20700372743495987,0.945569233798569,91
C:\projects\python\Anda\resources\logs\RTFMS_40000_INSERTION_0.1_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_INSERTION_0.1_1_inductive.pnml,0.46948893893788546,1.0,0.17873577596203816,1.0,109
C:\projects\python\Anda\resources\logs\Sepsis_1000_ORDERING_4.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_ORDERING_4.0_5_alpha.pnml,0.4908216354176892,0.21899608125038633,0.3938946331856229,0.21905389436581674,25
C:\projects\python\Anda\resources\logs\Sepsis_1000_ORDERING_4.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_ORDERING_4.0_5_heuristics.pnml,0.7433428614412516,0.9032195743107154,0.6425089534421011,0.9037021345218121,100
C:\projects\python\Anda\resources\logs\Sepsis_1000_ORDERING_4.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_ORDERING_4.0_5_inductive.pnml,0.32520018187843436,1.0,0.29673361799207687,1.0,94
C:\projects\python\Anda\resources\logs\Sepsis_2000_ORDERING_1.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_2000.xes,C:\projects\python\Anda\resources\models\Sepsis_2000_ORDERING_1.0_4_alpha.pnml,0.44236705176823354,0.22919671766089672,0.44283570230422886,0.22923009420344231,22
C:\projects\python\Anda\resources\logs\Sepsis_2000_ORDERING_1.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_2000.xes,C:\projects\python\Anda\resources\models\Sepsis_2000_ORDERING_1.0_4_heuristics.pnml,0.7221497521523611,0.9014055596830309,0.7203202291070034,0.9015109543622362,111
C:\projects\python\Anda\resources\logs\Sepsis_2000_ORDERING_1.0_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_2000.xes,C:\projects\python\Anda\resources\models\Sepsis_2000_ORDERING_1.0_4_inductive.pnml,0.25304471784065197,1.0,0.25076233684132243,1.0,90
C:\projects\python\Anda\resources\logs\BPIC2012_4000_ABSENCE_2.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_ABSENCE_2.0_5_alpha.pnml,0.06449685026651586,0.5550405914545047,0.032258064516129004,0.5557686260373149,37
C:\projects\python\Anda\resources\logs\BPIC2012_4000_ABSENCE_2.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_ABSENCE_2.0_5_heuristics.pnml,0.27084389122267694,0.9793409712465473,0.251939410151809,0.9794450520469384,126
C:\projects\python\Anda\resources\logs\BPIC2012_4000_ABSENCE_2.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_ABSENCE_2.0_5_inductive.pnml,0.11877167945059608,0.996698017850711,0.10216539032642091,0.9967008049749662,124
C:\projects\python\Anda\resources\logs\BPIC2012_100000_MIXED_0.2_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_MIXED_0.2_4_alpha.pnml,0.13388681111544076,0.24728005362924904,0.008928571428571397,0.24727842395646987,88
C:\projects\python\Anda\resources\logs\BPIC2012_100000_MIXED_0.2_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_MIXED_0.2_4_heuristics.pnml,0.29684943855349466,0.9762626694640972,0.15925888844210678,0.976283983609765,190
C:\projects\python\Anda\resources\logs\BPIC2012_100000_MIXED_0.2_4.xes,C:\projects\python\Anda\resources\logs\BPIC2012_100000.xes,C:\projects\python\Anda\resources\models\BPIC2012_100000_MIXED_0.2_4_inductive.pnml,0.11316288771749117,0.997258332015233,0.05118460037217332,0.9972581604847919,284
C:\projects\python\Anda\resources\logs\RTFMS_20000_SUBSTITUTION_4.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_20000.xes,C:\projects\python\Anda\resources\models\RTFMS_20000_SUBSTITUTION_4.0_3_alpha.pnml,0.40916843095742184,0.42175498601652084,0.0016339869281045694,0.42132886238530165,388
C:\projects\python\Anda\resources\logs\RTFMS_20000_SUBSTITUTION_4.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_20000.xes,C:\projects\python\Anda\resources\models\RTFMS_20000_SUBSTITUTION_4.0_3_heuristics.pnml,0.9949337995866058,0.9344161608412487,0.01572501082824007,0.9359285300990436,480
C:\projects\python\Anda\resources\logs\RTFMS_20000_SUBSTITUTION_4.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_20000.xes,C:\projects\python\Anda\resources\models\RTFMS_20000_SUBSTITUTION_4.0_3_inductive.pnml,0.42928139302114976,1.0,0.017624869242879537,1.0,517
C:\projects\python\Anda\resources\logs\BPIC2012_2000_ABSENCE_4.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_ABSENCE_4.0_5_alpha.pnml,0.06447751536719504,0.555847655010901,0.032258064516129004,0.5573129511802208,37
C:\projects\python\Anda\resources\logs\BPIC2012_2000_ABSENCE_4.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_ABSENCE_4.0_5_heuristics.pnml,0.28675595705799684,0.9821653582165244,0.2672494088987605,0.9823876673186748,109
C:\projects\python\Anda\resources\logs\BPIC2012_2000_ABSENCE_4.0_5.xes,C:\projects\python\Anda\resources\logs\BPIC2012_2000.xes,C:\projects\python\Anda\resources\models\BPIC2012_2000_ABSENCE_4.0_5_inductive.pnml,0.11372240607358375,0.9965547358777223,0.09704425612199064,0.9965606428873028,123
C:\projects\python\Anda\resources\logs\RTFMS_100000_ORDERING_1.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ORDERING_1.0_3_alpha.pnml,0.7142947049231914,0.27204774777063184,0.28571020413994086,0.27205429024228467,23
C:\projects\python\Anda\resources\logs\RTFMS_100000_ORDERING_1.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ORDERING_1.0_3_heuristics.pnml,0.9993372544337332,0.9305616156557794,0.3949843233119389,0.9314264950688587,84
C:\projects\python\Anda\resources\logs\RTFMS_100000_ORDERING_1.0_3.xes,C:\projects\python\Anda\resources\logs\RTFMS_100000.xes,C:\projects\python\Anda\resources\models\RTFMS_100000_ORDERING_1.0_3_inductive.pnml,0.7734839154737528,1.0,0.3971294044159551,1.0,76
C:\projects\python\Anda\resources\logs\Sepsis_1000_MIXED_0.1_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_MIXED_0.1_3_alpha.pnml,0.39663429559664765,0.2461063948856672,0.39663429559664765,0.24621349176045626,23
C:\projects\python\Anda\resources\logs\Sepsis_1000_MIXED_0.1_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_MIXED_0.1_3_heuristics.pnml,0.7065436043071827,0.9058713924872954,0.7065436043071827,0.9058620901888595,98
C:\projects\python\Anda\resources\logs\Sepsis_1000_MIXED_0.1_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_1000.xes,C:\projects\python\Anda\resources\models\Sepsis_1000_MIXED_0.1_3_inductive.pnml,0.24637007412690726,1.0,0.24636545992931513,1.0,91
C:\projects\python\Anda\resources\logs\RTFMS_10000_ORDERING_0.4_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_ORDERING_0.4_4_alpha.pnml,1.0,0.3684788051119652,0.0,0.3684893938876516,27
C:\projects\python\Anda\resources\logs\RTFMS_10000_ORDERING_0.4_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_ORDERING_0.4_4_heuristics.pnml,0.9992849393431305,0.932543929586461,0.5067679915261544,0.932877763259332,72
C:\projects\python\Anda\resources\logs\RTFMS_10000_ORDERING_0.4_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_10000.xes,C:\projects\python\Anda\resources\models\RTFMS_10000_ORDERING_0.4_4_inductive.pnml,0.5056479887440588,1.0,0.3321409065303239,1.0,50
C:\projects\python\Anda\resources\logs\Sepsis_100000_ORDERING_0.2_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_ORDERING_0.2_4_alpha.pnml,0.5331300050299803,0.16695720362606786,0.4444775682401948,0.1669547156266099,22
C:\projects\python\Anda\resources\logs\Sepsis_100000_ORDERING_0.2_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_ORDERING_0.2_4_heuristics.pnml,0.755388486057665,0.8926804086202811,0.6315064727631665,0.8927075481071788,114
C:\projects\python\Anda\resources\logs\Sepsis_100000_ORDERING_0.2_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_100000.xes,C:\projects\python\Anda\resources\models\Sepsis_100000_ORDERING_0.2_4_inductive.pnml,0.3544546251971131,1.0,0.30337648927662075,1.0,101
C:\projects\python\Anda\resources\logs\RTFMS_1000_MIXED_0.2_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_1000.xes,C:\projects\python\Anda\resources\models\RTFMS_1000_MIXED_0.2_1_alpha.pnml,0.7495626093476631,0.6322587849910661,0.49987503124218946,0.6322445649087844,27
C:\projects\python\Anda\resources\logs\RTFMS_1000_MIXED_0.2_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_1000.xes,C:\projects\python\Anda\resources\models\RTFMS_1000_MIXED_0.2_1_heuristics.pnml,0.9961865141272318,0.9370558261999746,0.8233258349195363,0.9373473236727139,55
C:\projects\python\Anda\resources\logs\RTFMS_1000_MIXED_0.2_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_1000.xes,C:\projects\python\Anda\resources\models\RTFMS_1000_MIXED_0.2_1_inductive.pnml,0.42088559770288647,1.0,0.3459359419851942,1.0,51
C:\projects\python\Anda\resources\logs\BPIC2012_40000_MIXED_0.4_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_MIXED_0.4_3_alpha.pnml,0.21356120197756912,0.21999841807732146,0.009708737864077666,0.21999950893173353,70
C:\projects\python\Anda\resources\logs\BPIC2012_40000_MIXED_0.4_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_MIXED_0.4_3_heuristics.pnml,0.38942746961400987,0.98113066898626,0.20002125494841771,0.981165472707614,193
C:\projects\python\Anda\resources\logs\BPIC2012_40000_MIXED_0.4_3.xes,C:\projects\python\Anda\resources\logs\BPIC2012_40000.xes,C:\projects\python\Anda\resources\models\BPIC2012_40000_MIXED_0.4_3_inductive.pnml,0.10533781082840021,0.9999997862019895,0.05121091073791895,1.0,248
C:\projects\python\Anda\resources\logs\RTFMS_40000_ORDERING_0.1_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_ORDERING_0.1_4_alpha.pnml,1.0,0.37416963604827713,0.0,0.37416963604827713,24
C:\projects\python\Anda\resources\logs\RTFMS_40000_ORDERING_0.1_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_ORDERING_0.1_4_heuristics.pnml,0.9996692038013739,0.936443572264793,0.5051786326926109,0.9365300755406243,71
C:\projects\python\Anda\resources\logs\RTFMS_40000_ORDERING_0.1_4.xes,C:\projects\python\Anda\resources\logs\RTFMS_40000.xes,C:\projects\python\Anda\resources\models\RTFMS_40000_ORDERING_0.1_4_inductive.pnml,0.515193444909249,1.0,0.34893924251277353,1.0,47
C:\projects\python\Anda\resources\logs\Sepsis_10000_ORDERING_0.1_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ORDERING_0.1_3_alpha.pnml,0.44275172998164103,0.26774783259983315,0.4427751787448142,0.26774783259983315,22
C:\projects\python\Anda\resources\logs\Sepsis_10000_ORDERING_0.1_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ORDERING_0.1_3_heuristics.pnml,0.7054180477319462,0.8970850932715044,0.7051382800994244,0.8970902239278945,107
C:\projects\python\Anda\resources\logs\Sepsis_10000_ORDERING_0.1_3.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ORDERING_0.1_3_inductive.pnml,0.25929064430464677,1.0,0.2591413512025291,1.0,89
C:\projects\python\Anda\resources\logs\BPIC2012_4000_SUBSTITUTION_1.0_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_SUBSTITUTION_1.0_2_alpha.pnml,0.19968766881999644,0.5638045191079244,0.018181818181818188,0.563913515814501,58
C:\projects\python\Anda\resources\logs\BPIC2012_4000_SUBSTITUTION_1.0_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_SUBSTITUTION_1.0_2_heuristics.pnml,0.2890328901570167,0.9768777584698471,0.20596101751362195,0.9769760955965345,150
C:\projects\python\Anda\resources\logs\BPIC2012_4000_SUBSTITUTION_1.0_2.xes,C:\projects\python\Anda\resources\logs\BPIC2012_4000.xes,C:\projects\python\Anda\resources\models\BPIC2012_4000_SUBSTITUTION_1.0_2_inductive.pnml,0.13024708631857107,1.0,0.09107176841597042,1.0,260
C:\projects\python\Anda\resources\logs\RTFMS_4000_MIXED_2.0_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_4000.xes,C:\projects\python\Anda\resources\models\RTFMS_4000_MIXED_2.0_1_alpha.pnml,0.3851006086482558,0.42328386031951815,0.022727272727272707,0.4230491495373591,46
C:\projects\python\Anda\resources\logs\RTFMS_4000_MIXED_2.0_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_4000.xes,C:\projects\python\Anda\resources\models\RTFMS_4000_MIXED_2.0_1_heuristics.pnml,0.9980719463031891,0.9457644640991696,0.14672370531858003,0.9465278623499942,119
C:\projects\python\Anda\resources\logs\RTFMS_4000_MIXED_2.0_1.xes,C:\projects\python\Anda\resources\logs\RTFMS_4000.xes,C:\projects\python\Anda\resources\models\RTFMS_4000_MIXED_2.0_1_inductive.pnml,0.3786660633293696,1.0,0.11066678577621769,1.0,128
C:\projects\python\Anda\resources\logs\Sepsis_2000_ORDERING_1.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_2000.xes,C:\projects\python\Anda\resources\models\Sepsis_2000_ORDERING_1.0_5_alpha.pnml,0.44225004408393587,0.24266853442676256,0.44283570230422886,0.24270137184684742,22
C:\projects\python\Anda\resources\logs\Sepsis_2000_ORDERING_1.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_2000.xes,C:\projects\python\Anda\resources\models\Sepsis_2000_ORDERING_1.0_5_heuristics.pnml,0.7207686284744879,0.9117094904416978,0.7198282870987674,0.911824907506445,111
C:\projects\python\Anda\resources\logs\Sepsis_2000_ORDERING_1.0_5.xes,C:\projects\python\Anda\resources\logs\Sepsis_2000.xes,C:\projects\python\Anda\resources\models\Sepsis_2000_ORDERING_1.0_5_inductive.pnml,0.29913321083208044,1.0,0.2988395230387717,1.0,93
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_1.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_1.0_1_alpha.pnml,0.0812799057034298,0.15448203319696413,0.03221858762891372,0.15452052258292176,120
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_1.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_1.0_1_heuristics.pnml,0.5895516412178334,0.8949576660919216,0.1895274360151361,0.8950277158956859,227
C:\projects\python\Anda\resources\logs\Sepsis_20000_INSERTION_1.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_INSERTION_1.0_1_inductive.pnml,0.07146352406971468,1.0,0.03942166845019235,1.0,300
C:\projects\python\Anda\resources\logs\RTFMS_1000_MIXED_0.2_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_1000.xes,C:\projects\python\Anda\resources\models\RTFMS_1000_MIXED_0.2_2_alpha.pnml,1.0,0.6155247976387461,0.8414208690136378,0.615568064406706,28
C:\projects\python\Anda\resources\logs\RTFMS_1000_MIXED_0.2_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_1000.xes,C:\projects\python\Anda\resources\models\RTFMS_1000_MIXED_0.2_2_heuristics.pnml,0.9963529003126086,0.9284524375069036,0.8227430555555555,0.9287319120087469,54
C:\projects\python\Anda\resources\logs\RTFMS_1000_MIXED_0.2_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_1000.xes,C:\projects\python\Anda\resources\models\RTFMS_1000_MIXED_0.2_2_inductive.pnml,0.5890833058215033,1.0,0.5041003907754967,1.0,51
C:\projects\python\Anda\resources\logs\Sepsis_2000_INSERTION_1.0_2.xes,C:\projects\python\Anda\resources\logs\Sepsis_2000.xes,C:\projects\python\Anda\resources\models\Sepsis_2000_INSERTION_1.0_2_alpha.pnml,0.289774095660132,0.1442526479367799,0.2416883492338826,0.14420658833679673,28
C:\projects\python\Anda\resources\logs\Sepsis_2000_INSERTION_1.0_2.xes,C:\projects\python\Anda\resources\logs\Sepsis_2000.xes,C:\projects\python\Anda\resources\models\Sepsis_2000_INSERTION_1.0_2_heuristics.pnml,0.6787343289806345,0.9114765573429151,0.5768569194683346,0.91158937503663,120
C:\projects\python\Anda\resources\logs\Sepsis_2000_INSERTION_1.0_2.xes,C:\projects\python\Anda\resources\logs\Sepsis_2000.xes,C:\projects\python\Anda\resources\models\Sepsis_2000_INSERTION_1.0_2_inductive.pnml,0.19318060331771292,1.0,0.18011220695950303,1.0,133
C:\projects\python\Anda\resources\logs\Sepsis_20000_ABSENCE_1.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_ABSENCE_1.0_1_alpha.pnml,0.532357841747022,0.25376067371419536,0.44406749595334705,0.25382031506679187,22
C:\projects\python\Anda\resources\logs\Sepsis_20000_ABSENCE_1.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_ABSENCE_1.0_1_heuristics.pnml,0.7282709324015086,0.896529331399658,0.665888414560539,0.8966044035093254,108
C:\projects\python\Anda\resources\logs\Sepsis_20000_ABSENCE_1.0_1.xes,C:\projects\python\Anda\resources\logs\Sepsis_20000.xes,C:\projects\python\Anda\resources\models\Sepsis_20000_ABSENCE_1.0_1_inductive.pnml,0.26042421296024654,1.0,0.24785154853362557,1.0,95
C:\projects\python\Anda\resources\logs\RTFMS_2000_ORDERING_4.0_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_2000.xes,C:\projects\python\Anda\resources\models\RTFMS_2000_ORDERING_4.0_2_alpha.pnml,0.8278129161118508,0.43498492506872394,0.16666666666666663,0.43498492506872394,23
C:\projects\python\Anda\resources\logs\RTFMS_2000_ORDERING_4.0_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_2000.xes,C:\projects\python\Anda\resources\models\RTFMS_2000_ORDERING_4.0_2_heuristics.pnml,0.9358470454999667,0.9304710267800371,0.5400921658986175,0.9345196693147413,71
C:\projects\python\Anda\resources\logs\RTFMS_2000_ORDERING_4.0_2.xes,C:\projects\python\Anda\resources\logs\RTFMS_2000.xes,C:\projects\python\Anda\resources\models\RTFMS_2000_ORDERING_4.0_2_inductive.pnml,0.435292713967547,1.0,0.23925127021397963,1.0,43
C:\projects\python\Anda\resources\logs\Sepsis_10000_ORDERING_0.4_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ORDERING_0.4_4_alpha.pnml,0.4425925762535403,0.23435842601510282,0.4427751787448142,0.2343702045960957,24
C:\projects\python\Anda\resources\logs\Sepsis_10000_ORDERING_0.4_4.xes,C:\projects\python\Anda\resources\logs\Sepsis_10000.xes,C:\projects\python\Anda\resources\models\Sepsis_10000_ORDERING_0.4_4_heuristics.pnml,0.727030002752546,0.8897536897789946,0.6663494490865784,0.8898354468000749,110
